data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_35,yhat_model_31_to_35,yhat_model_32_to_35,yhat_model_33_to_35,yhat_model_34_to_35
11/04/2020,,2.983658127332541,6.48021118635483,8.098398907214749,16.96093790356086,6647.170860456166,20.86598243913972,2942.012878096404,24.15468834129099,1590.374945550899,87.86923768640443,52.74475110734203,4255972.010644952,4.2399957948801446e+39,1.0660485900377833e+30,,,,,,,,,,,,,,,,,,,
12/04/2020,,,6.891236255453657,8.674740520502748,18.669606408496456,12232.013560738178,22.6753470845021,5369.851628422722,25.839745390737253,2894.6432693619627,109.02340760698745,59.58840884970894,4540239.351142284,6.895529787857417e+39,1.5265504349047444e+30,43861653223.026276,,,,,,,,,,,,,,,,,,
13/04/2020,,,,9.292098840798287,20.550408558184433,22509.148461969093,24.641608268497937,9801.216957939256,27.642353833096116,5268.543547106798,135.27035990296758,67.32003459479411,4843493.640019755,1.1214240144446426e+40,2.1859756225795214e+30,48955435241.729675,5.282282664632065e+17,,,,,,,,,,,,,,,,,
14/04/2020,,,,,22.62068533571786,41420.9616403,26.77837105625229,17889.48010185762,29.57071418002399,9589.282175650957,167.83616170061475,76.05484263348326,5167003.064499149,1.8237783881199032e+40,3.1302532253446976e+30,54640773057.97983,6.44351572595676e+17,1.0991952466988334e+28,,,,,,,,,,,,,,,,
15/04/2020,,,,,,76222.16656067655,29.10042025718969,32652.4246619726,31.633599019694287,17453.463527838452,208.24205091641016,85.92299636832347,5512120.5172955915,2.9660213854261314e+40,4.4824311641766403e+30,60986365775.964195,7.860028996298339e+17,1.5309705175868189e+28,1377.6166809435804,,,,,,,,,,,,,,,
16/04/2020,,,,,,,31.623822724920185,59598.20130240037,33.840392925470816,31767.06906081926,258.3754974522509,97.07154796821125,5880289.254315775,4.823657806294158e+40,6.41871046690462e+30,68068890727.68195,9.587942118893066e+17,2.1323515842697644e+28,2750.1387276150917,363.66698797926784,,,,,,,,,,,,,,
17/04/2020,,,,,,,,108780.45459876905,36.201135148653165,57819.27897034655,320.5783720911163,109.66662969424323,6273048.930248436,7.844742707031991e+40,9.191405857432445e+30,75973930007.86417,1.1695711824795715e+18,2.969961358958649e+28,5490.107027412007,431.53815396582206,473.16468860023735,,,,,,,,,,,,,
18/04/2020,,,,,,,,,38.72656528951395,105236.93622003109,397.75634170412275,123.89592955118805,6692042.037287486,1.2757950628096185e+41,1.3161824648679682e+31,84797004610.10298,1.426684406230633e+18,4.1365929234077e+28,10959.910810963736,512.0761149176565,594.9180466737267,434.5725792193071,,,,,,,,,,,,
19/04/2020,,,,,,,,,,191541.86877111983,493.5146009191152,139.97148815597035,7139020.773914041,2.0748329206901552e+41,1.8847348356672785e+31,94644728660.23286,1.7403202348628365e+18,5.7614894424035165e+28,21879.290218665054,607.6448746405143,748.0006238527768,500.4330010205462,481.1036956321498,,,,,,,,,,,
20/04/2020,,,,,,,,,,,612.3262806492899,158.13285850123455,7615854.372462125,3.374312829914163e+41,2.698885219637159e+31,105636097694.20868,2.1229043414549156e+18,8.02466213368212e+28,43677.667522047894,721.0496309445327,940.4739634516329,576.2747133294133,562.0374266299818,416.4296725137812,,,,,,,,,,
21/04/2020,,,,,,,,,,,,178.65067569980582,8124536.91611135,5.4876645538938074e+41,3.8647247829942437e+31,117903926547.46025,2.58959400269418e+18,1.1176832484637507e+29,87193.80844169615,855.6191156764545,1182.473981605276,663.6104024827548,656.5862449212561,441.7531713172508,605.694149726269,,,,,,,,,
22/04/2020,,,,,,,,,,,,,8667195.67799672,8.924620737321672e+41,5.534172976166037e+31,131596454230.5411,3.1588786022236703e+18,1.5567207978179129e+29,174065.1610283318,1015.3033018711499,1486.744738835446,764.1820057296045,767.0405503148365,468.6166170408769,738.4929648044084,481.42328936926725,,,,,,,,
23/04/2020,,,,,,,,,,,,,,1.4514162540878466e+42,7.924774013635649e+31,146879135183.67838,3.8533121459213507e+18,2.1682168411218123e+29,347486.60283693054,1204.7893459877575,1869.309560159726,879.9954547067198,896.0760454216456,497.11365537458954,900.4080018142405,518.9555448029173,502.2355623049793,,,,,,,
24/04/2020,,,,,,,,,,,,,,,1.1348044854698933e+32,163936638554.95026,4.700406810015696e+18,3.0199148599504594e+29,693688.1478051618,1429.639168444089,2350.3148458703254,1013.3606843635818,1046.8185532680354,527.3436266950175,1097.8230103327228,559.4138535228183,539.1236896764717,480.87412925552087,,,,,,
