data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_38,yhat_model_34_to_38,yhat_model_35_to_38,yhat_model_36_to_38,yhat_model_37_to_38,yhat_model_38_to_38
20/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2020,2.1033043569922674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2020,1.9206949120592665,2.10803289437428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2020,1.8486981868092016,1.9891741141795896,2.0266920052710695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,1.8339805793386854,1.9586205180760121,1.8052460258745293,2.6906902022466452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,1.8322831478889676,1.9539263448657307,1.7269377430614046,2.3561151602102064,2.959041967818216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,1.8321688441843893,1.9534809048209212,1.7115926004849102,2.254358645465514,2.6752333987389756,3.9264665086133217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,1.832164274232973,1.9534545824447176,1.7098567492603518,2.2362812342156024,2.5852051836982186,3.589898189342918,5.923545663387608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,1.832164164775727,1.9534536159595879,1.7097409991868193,2.234360146359583,2.568567830574092,3.4879348321647234,5.559408504196698,8.491465997165387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,1.8321641631971741,1.9534535940328839,1.7097363958679086,2.2342369587001505,2.5667471559223816,3.469844345115095,5.454251426646902,8.12564041832903,9.560536410877464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,1.832164163183426,1.9534535937272235,1.709736285940463,2.234232176767816,2.5666280647257755,3.4679227540147464,5.435945247062932,8.020369388674759,9.279987373382097,11.052310996155844,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,1.8321641631833536,1.9534535937246167,1.709736284357873,2.2342320642602833,2.5666233820867794,3.467799554576314,5.434015016405714,8.002058647438517,9.190982903793635,10.717330117805666,12.923545663387607,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/04/2020,1.8321641631833536,1.9534535937246034,1.7097362843441042,2.2342320626552006,2.5666232710214523,3.46779477247646,5.433891609798268,8.000128307442692,9.174474534307318,10.615549879546762,12.559408504196698,19.49146599716539,,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/2020,1.8321641631833536,1.9534535937246034,1.7097362843440316,2.2342320626413135,2.566623269428984,3.467794659967481,5.433886824708579,8.000004899257721,9.172662708068241,10.597471604171748,12.454251426646902,19.12564041832903,28.04119410185852,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2020,1.8321641631833536,1.9534535937246034,1.7097362843440314,2.2342320626412406,2.566623269415163,3.467794658362391,5.43388671217355,8.000000114154291,9.172543970874148,10.59555049681907,12.435945247062932,19.02036938867476,27.68994666344253,29.923545663387607,,,,,,,,,,,,,,,,,,,,,,,,
