data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_45,yhat_model_40_to_46,yhat_model_41_to_47,yhat_model_42_to_48,yhat_model_43_to_49,yhat_model_44_to_50,yhat_model_45_to_51,yhat_model_46_to_52,yhat_model_47_to_52,yhat_model_48_to_52,yhat_model_49_to_52,yhat_model_50_to_52,yhat_model_51_to_52,yhat_model_52_to_52
16/03/2020,2.0018517989615514,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/03/2020,2.001700507611983,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2020,2.0016906982039524,2.0,2.0,2.0,2.0,2.4834782150386623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/03/2020,2.001690314684382,2.0,2.0,2.0,2.0,2.3008687701056614,2.4598355281286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/2020,2.0016903056202917,2.0,2.0,2.0,2.0,2.2288720448555965,2.34097674793391,2.866539973644652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/03/2020,2.0016903054906168,2.0,2.0,2.0,2.0,2.2141544373850808,2.310423151830332,2.645093994248112,3.6906902022466452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/03/2020,2.001690305489493,2.0,2.0,2.0,2.0,2.2124570059353625,2.3057289786200506,2.566785711434987,3.3561151602102064,4.923545663387608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2020,2.001690305489487,2.0,2.0,2.0,2.0,2.212342702230784,2.305283538575241,2.5514405688584927,3.254358645465514,4.559408504196698,30.49146599716539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2020,2.001690305489487,2.0,2.0,2.0,2.0,2.212338132279368,2.3052572161990375,2.5497047176339342,3.2362812342156024,4.454251426646902,30.12564041832903,33.491465997165385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2020,2.001690305489487,2.0,2.0,2.0,2.0,2.212338022822122,2.3052562497139077,2.5495889675604015,3.234360146359583,4.435945247062932,30.02036938867476,33.125640418329034,41.491465997165385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2020,2.001690305489487,2.0,2.0,2.0,2.0,2.212338021243569,2.305256227787204,2.549584364241491,3.2342369587001505,4.434015016405714,30.002058647438517,33.02036938867476,41.125640418329034,49.491465997165385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2020,2.001690305489487,2.0,2.0,2.0,2.0,2.2123380212298214,2.3052562274815434,2.5495842543140457,3.234232176767816,4.433891609798268,30.000128307442694,33.00205864743852,41.02036938867476,49.125640418329034,63.491465997165385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2020,,2.0,2.0,2.0,2.0,2.212338021229749,2.305256227478937,2.5495842527314556,3.2342320642602833,4.433886824708579,30.00000489925772,33.000128307442694,41.00205864743852,49.02036938867476,63.125640418329034,76.49146599716539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2020,,,2.0,2.0,2.0,2.2123380212297485,2.3052562274789232,2.5495842527176866,3.2342320626552006,4.43388671217355,30.00000011415429,33.000004899257725,41.000128307442694,49.00205864743852,63.02036938867476,76.12564041832903,84.49146599716539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,,,,2.0,2.0,2.2123380212297485,2.3052562274789232,2.5495842527176142,3.2342320626413135,4.433886710568323,30.00000000161919,33.00000011415429,41.000004899257725,49.000128307442694,63.00205864743852,76.02036938867475,84.12564041832903,104.49146599716539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,,,,,2.0,2.2123380212297485,2.3052562274789232,2.549584252717614,3.2342320626412406,4.433886710554434,30.000000000013962,33.00000000161919,41.00000011415429,49.000004899257725,63.000128307442694,76.00205864743852,84.02036938867475,104.12564041832903,115.49146599716539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,,,,,,2.2123380212297485,2.3052562274789232,2.549584252717614,3.23423206264124,4.433886710554361,30.000000000000075,33.00000000001396,41.00000000161919,49.00000011415429,63.000004899257725,76.0001283074427,84.00205864743852,104.02036938867475,115.12564041832903,127.49146599716539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,,,,,,,2.3052562274789232,2.549584252717614,3.23423206264124,4.433886710554361,30.0,33.00000000000007,41.00000000001396,49.00000000161919,63.00000011415429,76.00000489925772,84.0001283074427,104.00205864743852,115.02036938867475,127.12564041832903,154.4914659971654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,,,,,,,,2.549584252717614,3.23423206264124,4.433886710554361,30.0,33.0,41.00000000000007,49.00000000001396,63.00000000161919,76.00000011415429,84.00000489925772,104.0001283074427,115.00205864743852,127.02036938867475,154.12564041832903,176.4914659971654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,,,,,,,,,3.23423206264124,4.433886710554361,30.0,33.0,41.0,49.00000000000007,63.00000000001396,76.00000000161918,84.00000011415429,104.00000489925772,115.0001283074427,127.00205864743852,154.02036938867477,176.12564041832903,213.4914659971654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,,,,,,,,,,4.433886710554361,30.0,33.0,41.0,49.0,63.00000000000007,76.00000000001396,84.00000000161918,104.00000011415429,115.00000489925772,127.0001283074427,154.00205864743853,176.02036938867477,213.12564041832903,246.4914659971654,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,,,,,,,,,,,30.0,33.0,41.0,49.0,63.0,76.00000000000007,84.00000000001396,104.00000000161918,115.00000011415429,127.00000489925772,154.00012830744268,176.00205864743853,213.02036938867477,246.12564041832903,267.4914659971654,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,,,,,,,,33.0,41.0,49.0,63.0,76.0,84.00000000000007,104.00000000001396,115.00000000161918,127.00000011415429,154.00000489925773,176.00012830744268,213.00205864743853,246.02036938867477,267.12564041832906,282.4914659971654,,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,,,,,,,,41.0,49.0,63.0,76.0,84.0,104.00000000000007,115.00000000001396,127.00000000161918,154.0000001141543,176.00000489925773,213.00012830744268,246.00205864743853,267.02036938867474,282.12564041832906,332.4914659971654,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,,,,,,,,49.0,63.0,76.0,84.0,104.0,115.00000000000007,127.00000000001396,154.00000000161918,176.0000001141543,213.00000489925773,246.00012830744268,267.0020586474385,282.02036938867474,332.12564041832906,401.4914659971654,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,,,,,,,,63.0,76.0,84.0,104.0,115.0,127.00000000000007,154.00000000001396,176.00000000161918,213.0000001141543,246.00000489925773,267.0001283074427,282.0020586474385,332.02036938867474,401.12564041832906,431.4914659971654,,,,,,,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,,,,,,,76.0,84.0,104.0,115.0,127.0,154.00000000000009,176.00000000001396,213.00000000161918,246.0000001141543,267.0000048992577,282.0001283074427,332.0020586474385,401.02036938867474,431.12564041832906,456.4914659971654,,,,,,,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,,,,,,,84.0,104.0,115.0,127.0,154.0,176.00000000000009,213.00000000001396,246.00000000161918,267.0000001141543,282.0000048992577,332.0001283074427,401.0020586474385,431.02036938867474,456.12564041832906,497.4914659971654,,,,,,,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,,,,,,,104.0,115.0,127.0,154.0,176.0,213.00000000000009,246.00000000001396,267.0000000016192,282.0000001141543,332.0000048992577,401.0001283074427,431.0020586474385,456.02036938867474,497.12564041832906,559.4914659971654,,,,,,,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,,,,,,,115.0,127.0,154.0,176.0,213.0,246.00000000000009,267.000000000014,282.0000000016192,332.0000001141543,401.0000048992577,431.0001283074427,456.0020586474385,497.02036938867474,559.125640418329,604.4914659971654,,,,,,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,,,,,,,127.0,154.0,176.0,213.0,246.0,267.00000000000006,282.000000000014,332.0000000016192,401.0000001141543,431.0000048992577,456.0001283074427,497.0020586474385,559.0203693886748,604.125640418329,635.4914659971654,,,,,,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,,,,,,,154.0,176.0,213.0,246.0,267.0,282.00000000000006,332.000000000014,401.0000000016192,431.0000001141543,456.0000048992577,497.0001283074427,559.0020586474385,604.0203693886748,635.125640418329,673.4914659971654,,,,,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,,,,,176.0,213.0,246.0,267.0,282.0,332.00000000000006,401.000000000014,431.0000000016192,456.0000001141543,497.0000048992577,559.0001283074427,604.0020586474385,635.0203693886748,673.125640418329,723.4914659971654,,,,,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,,,,,213.0,246.0,267.0,282.0,332.0,401.00000000000006,431.000000000014,456.0000000016192,497.0000001141543,559.0000048992578,604.0001283074427,635.0020586474385,673.0203693886748,723.125640418329,759.4914659971654,,,,,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,,,,,246.0,267.0,282.0,332.0,401.0,431.00000000000006,456.000000000014,497.0000000016192,559.0000001141543,604.0000048992578,635.0001283074427,673.0020586474385,723.0203693886748,759.125640418329,807.4914659971654,,,,,,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,267.0,282.0,332.0,401.0,431.0,456.00000000000006,497.000000000014,559.0000000016192,604.0000001141543,635.0000048992578,673.0001283074427,723.0020586474385,759.0203693886748,807.125640418329,951.4914659971654,,,,,,,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,332.0,401.0,431.0,456.0,497.00000000000006,559.000000000014,604.0000000016192,635.0000001141543,673.0000048992578,723.0001283074427,759.0020586474385,807.0203693886748,951.125640418329,1059.4914659971653,,,,,,,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,332.0,401.0,431.0,456.0,497.0,559.0000000000001,604.000000000014,635.0000000016192,673.0000001141543,723.0000048992578,759.0001283074427,807.0020586474385,951.0203693886748,1059.125640418329,1193.4914659971653,,,,,,,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.0,431.0,456.0,497.0,559.0,604.0000000000001,635.000000000014,673.0000000016192,723.0000001141543,759.0000048992578,807.0001283074427,951.0020586474385,1059.0203693886747,1193.125640418329,1230.4914659971653,,,,,,,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.0,456.0,497.0,559.0,604.0,635.0000000000001,673.000000000014,723.0000000016192,759.0000001141543,807.0000048992578,951.0001283074427,1059.0020586474386,1193.0203693886747,1230.125640418329,1341.4914659971653,,,,,,,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.0,497.0,559.0,604.0,635.0,673.0000000000001,723.000000000014,759.0000000016192,807.0000001141543,951.0000048992578,1059.0001283074428,1193.0020586474386,1230.0203693886747,1341.125640418329,1489.4914659971653,,,,,,,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.0,559.0,604.0,635.0,673.0,723.0000000000001,759.000000000014,807.0000000016192,951.0000001141543,1059.0000048992576,1193.0001283074428,1230.0020586474386,1341.0203693886747,1489.125640418329,1644.4914659971653,,,,,,,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.0,604.0,635.0,673.0,723.0,759.0000000000001,807.000000000014,951.0000000016192,1059.0000001141543,1193.0000048992576,1230.0001283074428,1341.0020586474386,1489.0203693886747,1644.125640418329,1789.4914659971653,1875.80339330975,1962.1464405378917,2021.5415060269531,2081.002478752139,2145.000000112535,2209.0
