data,cases,cured,deaths,internadosDomiciliar,internadosEnfermaria,internadosUTI,percentual_cured,percentual_deaths,percentual_internados,percentual_internadosDomiciliar,percentual_internadosEnfermaria,percentual_internadosUTI,refuses,suspects,total_internados_DB
20/03/2020,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
21/03/2020,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
22/03/2020,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
23/03/2020,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
24/03/2020,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
25/03/2020,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
26/03/2020,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
27/03/2020,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
28/03/2020,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
29/03/2020,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
30/03/2020,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
31/03/2020,8,0,1,0,0,0,0,12.5,0,0,0,0,0,0,0
01/04/2020,9,0,1,0,0,0,0,11.11111111111111,0,0,0,0,0,0,0
02/04/2020,10,0,1,0,0,0,0,10.0,0,0,0,0,0,0,0
03/04/2020,10,0,1,0,0,0,0,10.0,0,0,0,0,0,0,0
04/04/2020,11,0,1,0,0,0,0,9.090909090909092,0,0,0,0,0,0,0
05/04/2020,12,0,1,0,0,0,0,8.333333333333332,0,0,0,0,0,0,0
06/04/2020,14,0,1,0,0,0,0,7.142857142857142,0,0,0,0,0,0,0
07/04/2020,18,0,1,0,0,0,0,5.555555555555555,0,0,0,0,0,0,0
08/04/2020,18,0,1,0,0,0,0,5.555555555555555,0,0,0,0,0,0,0
09/04/2020,28,0,2,0,0,0,0,7.142857142857142,0,0,0,0,0,0,0
10/04/2020,32,0,2,0,0,0,0,6.25,0,0,0,0,0,0,0
11/04/2020,33,0,2,0,0,0,0,6.06060606060606,0,0,0,0,0,0,0
12/04/2020,35,0,2,0,0,0,0,5.714285714285714,0,0,0,0,0,0,0
13/04/2020,42,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0
14/04/2020,64,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0
15/04/2020,69,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0
16/04/2020,76,0,3,0,0,0,0,0.0,0,0,0,0,0,0,0
17/04/2020,92,0,3,0,0,0,0,0.0,0,0,0,0,0,0,0
18/04/2020,110,0,3,0,0,0,0,0.0,0,0,0,0,0,0,0
19/04/2020,128,0,4,0,0,0,0,0.0,0,0,0,0,0,0,0
20/04/2020,160,0,4,0,0,0,0,0.0,0,0,0,0,0,0,0
21/04/2020,199,0,4,0,0,0,0,0.0,0,0,0,0,0,0,0
22/04/2020,223,0,5,0,0,0,0,0.0,0,0,0,0,0,0,0
