data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_36,yhat_model_32_to_36,yhat_model_33_to_36,yhat_model_34_to_36,yhat_model_35_to_36,yhat_model_36_to_36
22/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2020,16.085714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,17.942857142857143,19.71428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,19.800000000000004,21.999999999999996,21.357142857142854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,21.65714285714286,24.285714285714285,23.57142857142857,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,23.514285714285712,26.57142857142857,25.785714285714285,22.142857142857142,24.64285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,25.371428571428574,28.857142857142854,28.0,23.785714285714285,26.714285714285708,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,27.228571428571428,31.14285714285714,30.214285714285708,25.428571428571427,28.785714285714285,31.428571428571423,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,29.085714285714282,33.42857142857142,32.42857142857142,27.07142857142857,30.857142857142854,33.857142857142854,36.857142857142854,41.32142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,30.942857142857143,35.71428571428571,34.64285714285714,28.71428571428571,32.92857142857142,36.285714285714285,39.71428571428571,44.92857142857142,49.85714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/04/2020,32.8,37.99999999999999,36.857142857142854,30.357142857142854,34.99999999999999,38.71428571428571,42.57142857142857,48.53571428571428,54.428571428571416,53.74999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/2020,34.65714285714286,40.28571428571428,39.07142857142856,31.999999999999996,37.07142857142857,41.14285714285714,45.42857142857142,52.14285714285714,58.999999999999986,58.357142857142854,53.0,,,,,,,,,,,,,,,,,,,,,,,,,
