data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_45,yhat_model_40_to_46,yhat_model_41_to_47,yhat_model_42_to_48,yhat_model_43_to_49,yhat_model_44_to_50,yhat_model_45_to_50,yhat_model_46_to_50,yhat_model_47_to_50,yhat_model_48_to_50,yhat_model_49_to_50,yhat_model_50_to_50
29/03/2020,2.2144417009988424,2.0401316468201096,1.2578099482565097,1.3765864953071234,1.1800770383728653e-30,1.8454520576060331e-25,5.87538888137327e-21,9.559270088213901e-17,1.5258706236133317e-12,2.9368531331942344e-09,1.584509706501103e-06,0.0004827549956213588,0.05047293282444627,2.174483751496606,24.419320992309583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,,2.0401316468201096,1.2578099482565097,1.3765864953071234,4.397744867964227e-36,1.869464130958323e-30,1.6178683646754245e-25,7.155336570903314e-21,3.104923371445021e-16,1.6243393099312715e-12,2.3815927559503807e-09,1.973708893330341e-06,0.0005610911853557414,0.06590858904669816,1.987963575955478,31.414497106115302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,,,1.2578099482565097,1.3765864953071234,6.029131831708916e-42,6.966849812590945e-36,1.6389138888913446e-30,1.9703304923527876e-25,2.3241633666886494e-20,3.305025496965691e-16,1.317095469449715e-12,2.9677968206044415e-09,2.2936454713884034e-06,0.0007332096345250243,0.059861825604795825,2.6024057780326384,33.30880091540016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,,,,1.3765864953071234,3.0407792044420563e-48,9.551268766866606e-42,6.107661027639841e-36,1.9959650426577654e-30,6.39999301989423e-25,2.4738744852893612e-20,2.6797782013693463e-16,1.6415329295069912e-12,3.4486873653504427e-09,2.998027702585996e-06,0.0006643328309821178,0.07888071481725784,2.734444174620033,34.01734488075474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,,,,,5.641835920536452e-55,4.8171605804616237e-48,8.373352063449076e-42,7.438271941640042e-36,6.4832797899879e-30,6.812174400434473e-25,2.005837011323582e-20,3.340068382214441e-16,1.9074825738207936e-12,4.508222762568962e-09,2.713977533205021e-06,0.0008775374209529598,0.08259829352736875,2.7879285066176767,42.72167867791107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,,,,,,8.937718476879065e-55,4.223080296342299e-48,1.0197567758226437e-41,2.416097215295523e-35,6.90079734330023e-30,5.523336580399218e-25,2.5001210638133294e-20,3.8811742506773224e-16,2.4936049066875943e-12,4.079750026444339e-09,3.5882028025265292e-06,0.0009177202114036968,0.0841689425559159,3.5369593838523223,48.81214708350792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,,,,,,,7.835466538433669e-55,5.1431196951904667e-48,3.31237229487311e-41,2.5716879563229225e-35,5.59518183550031e-30,6.884464711034999e-25,2.905143877378404e-20,5.073830061154456e-16,2.2563342055149205e-12,5.3957052409707805e-09,3.7507354804880357e-06,0.0009349983850280623,0.10718036924141956,4.020943448763642,48.86030790160063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,,,,,,,,9.542500018018704e-55,1.6705875703146062e-47,3.5256790343082035e-41,2.0851288675488263e-35,6.974034273466898e-30,7.999748835947263e-25,3.797891229466138e-20,4.590842794498796e-16,2.9844964102660865e-12,5.639129610780248e-09,3.821097961837755e-06,0.0011922504207141037,0.12161238546076075,3.9992022061549988,56.013085182962335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,,,,,,,,,3.09959398451253e-54,1.7781679916519777e-47,2.8586256883909095e-41,2.5989816658823143e-35,8.103825706903299e-30,1.0458081009512333e-24,3.4363068197570114e-20,6.072668089075279e-16,3.118940543126558e-12,5.744778644384272e-09,4.874868515911083e-06,0.001351818749857011,0.12067593274870009,4.618459186496068,66.58805841717542,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,,,,,,3.299197541000465e-54,1.4417410581420804e-47,3.5630980199836014e-41,3.020015498733562e-35,1.059414776089775e-29,9.462345552384435e-25,4.5455477856752466e-20,6.34607706165693e-16,3.1773456596912718e-12,7.33040979344333e-09,5.525844946534341e-06,0.0013402801315268802,0.139746741127744,5.497579248446701,62.996124504086765,,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,,,,,,2.674993820434196e-54,1.797040248755661e-47,4.140318052683419e-41,3.948073329456828e-35,9.585435921686345e-30,1.2516869818995941e-24,4.7501602138382695e-20,6.464892283080355e-16,4.054608504479303e-12,8.308480172076507e-09,5.476986673497719e-06,0.0015536744117926316,0.16641610537645923,5.13943658024103,72.78035211289871,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,,,,,,3.334213017843384e-54,2.0881597996344077e-47,5.412647959763082e-41,3.572158327098128e-35,1.2679723121263213e-29,1.3080260093477525e-24,4.839089879333722e-20,8.250050588584317e-16,4.59543505266949e-12,8.234084014950456e-09,6.351402370493027e-06,0.001850442550509152,0.1548918640948527,6.004147709577695,78.44647252211517,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,,,,,,3.874353702060001e-54,2.729856524005699e-47,4.897282315744579e-41,4.7252953476020567e-35,1.325042794685687e-29,1.3325135041344574e-24,6.175370239011527e-20,9.350365047295404e-16,4.5540963667939815e-12,9.55000150466679e-09,7.564974288098026e-06,0.0017195120297772023,0.18171550093383587,6.445942181124649,82.19788788960605,,,,,,,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,,,,,5.0649523367683047e-54,2.469932777410344e-47,6.478187756939641e-41,4.937975214023943e-35,1.3498486409003587e-29,1.7004834125924257e-24,6.998949171637617e-20,9.266110699935918e-16,5.282171734882262e-12,1.1374946844276014e-08,7.0255144746890584e-06,0.0020204456624842737,0.19478349034554224,6.746463524063825,88.81745612461016,,,,,,,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,,,,,4.582691865363952e-54,3.267259068911281e-47,6.769762129261119e-41,5.030417704477243e-35,1.7226077429386327e-29,1.9272651161568733e-24,6.935843821383818e-20,1.0747709916365611e-15,6.29160465314234e-12,1.0561480104670073e-08,8.25981961458425e-06,0.002164480426050647,0.20378733983480013,7.303083035986311,95.18667169838044,,,,,,,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,,,,,6.062044403335442e-54,3.414313732242149e-47,6.896496852720305e-41,6.41956452922325e-35,1.9523387280420397e-29,1.9098841491768173e-24,8.044901961375406e-20,1.280164961441094e-15,5.8411960948548146e-12,1.2419653273145067e-08,8.846734604330423e-06,0.0022642307595815746,0.22075185576709677,7.821120614586766,102.63022326821212,,,,,,,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,,,,,6.334888225952285e-54,3.4782320661776324e-47,8.800961794545041e-41,7.275690858159304e-35,1.9347301573291707e-29,2.215284854098526e-24,9.582330758620008e-20,1.1884841761764371e-15,6.869425640958495e-12,1.3301089314142935e-08,9.253989955701672e-06,0.0024533405150228295,0.23634245005892107,8.437603882398395,97.47269461516366,,,,,,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,,,,,6.453481731805329e-54,4.43874478264927e-47,9.97467527059953e-41,7.210067781618296e-35,2.244105969152568e-29,2.6386399135442013e-24,8.89598171881552e-20,1.3977340257772944e-15,7.356739651072762e-12,1.3913152881245098e-08,1.0027824342327486e-05,0.0026263210074137532,0.25502907255735374,7.958695793978991,117.76469040919952,,,,,,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,,,,,8.235608917074255e-54,5.030704302114506e-47,9.884707688349044e-41,8.36300692782656e-35,2.67296926183829e-29,2.449633467045228e-24,1.0462358847984784e-19,1.4968724498072785e-15,7.69521780859448e-12,1.507711267200285e-08,1.0734432462709406e-05,0.0028342130173098375,0.23994412000584045,9.737519513740729,105.85020418468785,,,,,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,,,9.333925408657862e-54,4.985329171344611e-47,1.1465341496904447e-40,9.961232575772159e-35,2.4815001274286084e-29,2.8809686185904732e-24,1.1204387987146795e-19,1.5657387114842589e-15,8.339097152910168e-12,1.613927606135311e-08,1.1584502258500279e-05,0.002664078257534813,0.294951450401836,8.611900066169571,126.53370606652491,,,,,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,,,9.249736652611547e-54,5.782518399678113e-47,1.365644392388616e-40,9.24768826099199e-35,2.9184505887317486e-29,3.0852930336977232e-24,1.1719855372777385e-19,1.69675613130511e-15,8.926526713320863e-12,1.741756184295128e-08,1.0885352313894728e-05,0.003280484696735867,0.25927666886633643,10.460287755327759,126.29429393712041,,,,,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,,,1.072883483979859e-53,6.88759587119244e-47,1.2678201210302366e-40,1.0876056451732538e-34,3.1254316195340296e-29,3.2272335189823094e-24,1.2700567702775563e-19,1.8162767406742033e-15,9.633579122480798e-12,1.6364303054612073e-08,1.3412507040325489e-05,0.0028772245133080834,0.3168293531972606,10.339935180590755,136.82898282290108,,,,,,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,,,1.2779186092816e-53,6.394220953178519e-47,1.4910630084762228e-40,1.1647400890881176e-34,3.2692183130108115e-29,3.497289199786306e-24,1.3595193830677882e-19,1.960143475978493e-15,9.050604812602228e-12,2.016818057443382e-08,1.1753990043660598e-05,0.0035237688013389544,0.3120311255389272,11.254157708762154,147.19473203359937,,,,,,,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,,,1.1863782195586086e-53,7.520141740187662e-47,1.5968110705391937e-40,1.2183243552982957e-34,3.5427881124781916e-29,3.743636710190386e-24,1.4672073508915872e-19,1.8414942057805403e-15,1.1155376714692767e-11,1.7668894572051245e-08,1.4407134481923848e-05,0.003465639780804145,0.3402266798452214,12.103895039355647,144.83265369174785,,,,,,,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,1.3952806241660687e-53,8.053479425162181e-47,1.670272883218527e-40,1.3202744502758987e-34,3.792340163005852e-29,4.040172235422805e-24,1.3783872684534107e-19,2.2698165921072933e-15,9.771878674619476e-12,2.1663756437433794e-08,1.4162281239083101e-05,0.0037813278694943347,0.3658709255693784,11.849065330907383,155.57103183920393,,,,,,,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,1.4942356243132003e-53,8.423982315819149e-47,1.8100423522430923e-40,1.4132738055076934e-34,4.092733834830807e-29,3.795584216457446e-24,1.6990131054814205e-19,1.98823001071847e-15,1.1982600135828543e-11,2.1291592893231943e-08,1.545616323671109e-05,0.004066141049313929,0.3574939883502915,12.79390844135408,159.7881016122425,,,,,,,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5629784075926916e-53,9.12890647707245e-47,1.937540643738147e-40,1.5252201646105742e-34,3.844960510110145e-29,4.678492865297554e-24,1.4882160275547521e-19,2.4381336767700936e-15,1.1775939376813149e-11,2.3238939324784395e-08,1.662002358173067e-05,0.003970288303617857,0.3867602348827657,13.105889493852349,160.52968297028553,,,,,,,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6937694351946616e-53,9.771941093698651e-47,2.0910145502344448e-40,1.4328831776427315e-34,4.7393622923980253e-29,4.098007872703336e-24,1.8250024284517843e-19,2.3960231360343608e-15,1.2853408648945459e-11,2.4988673366176603e-08,1.6224091631209747e-05,0.004298454352878401,0.3957853897543071,13.152340593168958,186.90766842829382,,,,,,,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8130775200691587e-53,1.0545983206265715e-46,1.9644240857738717e-40,1.7661966690542322e-34,4.151316361699487e-29,5.025423643474665e-24,1.793464950425247e-19,2.6152856825189354e-15,1.3821147107149896e-11,2.4391087943467438e-08,1.7569838293519295e-05,0.004397072207954626,0.39703881787552575,15.430776634023967,179.20139349903127,,,,,,,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9566926286484916e-53,9.907526725107609e-47,2.421383733397793e-40,1.547051084479381e-34,5.090806759729737e-29,4.938563437786945e-24,1.9575956901858056e-19,2.8121889419350547e-15,1.3490158659977132e-11,2.6416889468652767e-08,1.7970383639228488e-05,0.004410403204194545,0.46712846930231633,14.638644096162556,198.31423301920702,192.4134383665726,200.98041561182066,182.6147376023616,205.4919660943139,148.63180146176114,209.49901842932655
