data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42,yhat_model_1_to_43,yhat_model_1_to_44,yhat_model_1_to_45,yhat_model_1_to_46,yhat_model_1_to_47,yhat_model_1_to_48,yhat_model_1_to_49,yhat_model_1_to_50,yhat_model_1_to_51,yhat_model_1_to_52,yhat_model_1_to_53,yhat_model_1_to_54,yhat_model_1_to_55,yhat_model_1_to_56,yhat_model_1_to_57,yhat_model_1_to_58,yhat_model_1_to_59,yhat_model_1_to_60,yhat_model_1_to_61
08/03/2020,3.180883712153185,6.42840148047165,10.893348112294099,14.516794209074758,18.432828243751494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/03/2020,3.1808569908522846,6.421504170032447,10.815003829374778,14.239282600858127,17.90498078175167,18.27330683982226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/03/2020,3.1808559383585924,6.420592604496495,10.793512147721772,14.110432474887633,17.546281933580843,17.65385714174481,21.586662805837904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/03/2020,3.180855913372005,6.420512295919214,10.789245430581639,14.065138738465812,17.3574940559907,17.216286139863016,20.894681536307075,34.5865507285031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2020,3.180855913013562,6.42050753742626,10.788626092148746,14.052883310502427,17.278339956581554,16.964363635385904,20.389380788875698,33.861413007132725,48.80060170788028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/03/2020,3.1808559130104506,6.420507346759148,10.788559997316023,14.050309160386462,17.251551903901202,16.843873017998135,20.076578287737668,33.30803284834233,48.042482674136046,65.4221060869475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2020,3.1808559130104337,6.420507341574943,10.788554795552852,14.049887512638502,17.244185405928285,16.795571747825765,19.910475676921624,32.941584009668865,47.44436304955574,64.6365716480004,75.95480230319896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2020,3.1808559130104337,6.420507341479078,10.78855449310843,14.049833512092135,17.242533646966965,16.779272637617414,19.83440124097325,32.72898622619743,47.026853827820574,63.99939075153418,75.13926648295397,160.8337273412191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/03/2020,3.1808559130104337,6.42050734147787,10.788554480103631,14.049828096765715,17.242231089143484,16.774632721717417,19.80427197752835,32.620429959644454,46.76701185865839,63.53494566724455,74.46488566619625,159.99414046127114,179.73181496116686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/03/2020,3.1808559130104337,6.42050734147786,10.788554479689827,14.04982767116058,17.242185769675334,16.773517212430114,19.79394023327578,32.57153238798355,46.62228511588424,63.22879389075241,73.95642151854497,159.2878459191396,178.88258615707178,193.82573797925917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2020,3.1808559130104337,6.42050734147786,10.78855447968008,14.049827644932392,17.242180215563785,16.773290593974004,19.790870779235195,32.552080977782126,46.55000777218537,63.04571486108953,73.60530369293555,158.73971924548937,178.15357421827528,192.96539709180794,284.74333652926146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/03/2020,,6.42050734147786,10.78855447967991,14.049827643664617,17.24217965847034,16.773251680513436,19.79008049837219,32.54524347203176,46.51761225325941,62.94623543664373,73.38274122284658,158.34606483181028,177.57195876070716,192.2149400640332,283.8951230614972,339.68011810253864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/2020,,,10.788554479679906,14.049827643616544,17.242179612730318,16.773246031794375,19.78990413902309,32.54311897734527,46.50457428984257,62.89707953062939,73.25309863511379,158.0840220653089,177.13936778257658,191.6024083976735,283.13949948000123,338.8331457356077,471.396997546665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/03/2020,,,,14.049827643615114,17.24217960965593,16.773245338563573,19.789870024173815,32.54253541001558,46.49986141376911,62.8749817567618,73.1836617933657,157.92221461719595,176.83892345202122,191.13323138737795,282.50717880321395,338.0668369154256,470.5343936167307,546.6880677839816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/03/2020,,,,,17.242179609486755,16.77324526663525,19.789864303704277,32.54239368785883,46.49833113642199,62.86594222569114,73.14945546050372,157.82949522011864,176.64390819522873,190.79546015883503,282.00853039939074,337.41298225921264,469.7480598234526,545.8117503354572,752.7910803998943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2020,,,,,,16.773245260325318,19.789863472188216,32.5423632570389,46.49788477020995,62.86257698236728,73.133954348593,157.7801802697843,176.52555227401476,190.56671614732218,281.63726316269344,336.8850458597004,469.0685160447442,545.0077521125647,751.9150996780246,889.3059273977074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2020,,,,,,,19.789863367411684,32.54235747969987,46.49776780286983,62.861436771001316,73.12749196767263,157.75583197037398,176.45837310355506,190.42093021621946,281.3759884555729,336.48084720220004,468.5100819974372,544.3051437642106,751.1034663321053,888.426540200156,967.013452868579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2020,,,,,,,,32.54235650989326,46.49774026705805,62.86108515747254,73.1250133310466,157.74467196735606,176.42270667258506,190.3334664514189,281.2020798748354,336.18703519617856,468.0728934363567,543.7187327075999,750.3850301269206,887.6055881483835,966.1225326280315,1028.3226679023883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2020,,,,,,,,,46.49773444340905,62.8609864695923,73.1241386844134,157.73992323460953,176.4049935242829,190.28406424249096,281.09254823112735,335.9841036128625,467.7464577059727,543.2505414477889,749.775853084202,886.871229154685,965.2876198216873,1027.4216769875457,1255.23490313012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2020,,,,,,,,,,62.86096125896974,73.1238547249189,157.73804731130656,176.39676428864658,190.25779167618197,281.02725514854285,335.8508577989499,467.5138292543534,542.8926049297635,749.2802393327771,886.2401575874393,964.5352758703415,1026.5743678037388,1254.3323549123998,1459.1845539319825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2020,,,,,,,,,,,73.12376990721877,157.73735932541132,176.393187775786,190.24463596803042,280.99041037864964,335.76765821459253,467.35553866828474,542.6304151620654,748.8929480697285,885.7183227365903,963.8819224711399,1025.8057767176733,1253.4788782947076,1458.2787814975477,1677.535361346909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2020,,,,,,,,,,,,157.73712507912003,176.39173365175523,190.23843311841534,280.97072645639605,335.7182450738299,467.2526671843129,542.4463303789024,748.6020692159954,885.3026802262706,963.3343354129169,1025.1319720530482,1252.6987354902626,1457.4184512068887,1676.628537373678,1730.085021608149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,,,,,,,,,,,,,176.39118057286802,190.23567927738253,280.96077001623695,335.6903276242524,467.1888027492552,542.3224176135975,748.3920063201725,884.9835798154523,962.8910087007046,1024.5603681010184,1252.0081195193552,1456.6269106652428,1675.7633328693698,1729.1755726830531,1807.8358079537059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,,,,,,,,,,,,,,190.2345280529944,280.9560016209338,335.6753218366856,467.150923967582,542.2424387315838,748.2461024667438,884.7473461057648,962.5441023762146,1024.0907754414397,1251.415326771561,1455.9202436891753,1674.962310837855,1728.3047333745874,1806.925677308749,2793.285481066773,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,,,,,,,,,,,,,,,280.9538392585161,335.6676479358374,467.1294586718274,542.1929351327049,748.1486169194997,884.5786578339605,962.2816317034983,1023.7169817093203,1250.9215712542818,1455.3073436940945,1674.2414690685198,1727.4941910974726,1806.0509628887069,2792.3731913348784,3562.736249290234,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,,,,,,,,,,,,,,,,335.6639140254254,467.11783611758756,542.1635500914771,748.0859528107362,884.4624499267799,962.0895725331286,1023.4285990410831,1250.5222842959088,1454.790541140006,1673.6102347466583,1726.7596940091203,1805.2325926971448,2791.4938036771778,3561.823550599747,4185.585937216381,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,,,,,,,,,,,,,,,,,467.1118229563498,542.1468214635006,748.0471972059341,884.3852092452848,961.9536336966838,1023.212911782021,1250.208690441325,1454.3666682420992,1673.071941874993,1726.1109931080514,1804.4861028688376,2790.667427661486,3560.941067481387,4184.671446346965,4828.836689477541,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,,,,,,,,,,,,,,,,,,542.1376877114614,748.0241346261073,884.3356699171286,961.8605548683261,1023.056504294253,1249.9694388691282,1454.0283965281797,1672.624702960425,1725.5522019383684,1803.8215373940686,2789.909271956245,3560.108193003183,4183.785056679628,4827.921992136553,5328.786393249643,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,,,,,,,,,,,,,,,,,,,748.0109291995041,884.3050100686305,961.7988973253285,1022.9465260057992,1249.7920975288753,1453.765666351734,1672.2625446199827,1725.0825079200533,1803.2437124886148,2789.229518303346,3559.3398520564906,4182.94540668209,4827.033121037734,5327.8701961039405,5511.937131183336,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,,,,,,,,,,,,,,,,,,,,884.2866987175041,961.7593817379658,1022.8715369533164,1249.6643728518752,1453.5670422424587,1671.9766583679584,1724.6971329378712,1802.7527957852599,2788.633511914568,3558.6463541458493,4182.167055365793,4826.188048635585,5326.978035804049,5511.020878536751,5805.886851228826,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,,,,,,,,,,,,,,,,,961.7348792619695,1022.8219523765652,1249.5749853313453,1453.4208669036132,1671.7566241539987,1724.3884219003633,1802.345119173401,2788.122231447514,3558.033523349599,4181.460324602069,4825.401013076908,5326.127194535344,5510.126724478117,5804.969334234169,6783.837576111276,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,,,,,,,,,,,,,,,,,1022.7901570110417,1249.5141949999747,1453.3161384347961,1671.5914909959583,1724.1469384679563,1802.0141258807614,2787.6929748161233,3557.5030778851974,4180.831382922385,4824.682351624765,5325.331530801906,5509.271337558394,5804.072392604539,6782.920116407128,8007.387312462929,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,,,,,,,,,,,,,,,,,1249.4740196380214,1453.2430879890887,1671.4706383918426,1723.962464745502,1801.7513493894355,2787.3401799567655,3557.0532087230936,4180.282550730074,4824.038546403731,5324.601310975154,5508.4682403723555,5803.212066235855,6782.02157130825,8006.468779855095,8926.138025319455,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,,,,,,,,,,,,,,,,,1453.1934789107995,1671.3843850070168,1723.824831036382,1801.547332903489,2787.0562944321464,3556.6792910350327,4179.812787247317,4823.472467728978,5323.943226637361,5507.727639253502,5802.401499518928,6781.157418246408,8005.5678582163355,8925.219634227142,9804.687777754772,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,1671.3243494143037,1723.7245359614935,1801.392419693151,2786.8326140946656,3556.3746559105293,4179.418305362227,4822.983783574333,5323.360587309846,5507.056417982438,5801.650773851307,6780.34046452132,8004.699453687089,8924.317423641867,9803.76847078002,10043.638479430938,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,1723.6531498793352,1801.27737170583,2786.6600265692687,3556.1313528583355,4179.09325362795,4822.569491108182,5322.853663938087,5506.458288155913,5800.966884317603,6779.580681879928,8003.876005940624,8923.445785599657,9802.864223063832,10042.719376644933,10435.788247565279,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,1801.1938012179592,2786.5296163919434,3555.9408446136836,4178.830405404843,4822.22451926265,5322.420147304349,5505.934076745122,5800.353855671857,6778.885168883464,8003.107327984379,8922.616830043173,9801.988907872945,10041.814095036149,10434.868358712934,10592.738938774788,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,2786.433111236649,3555.7945920558464,4178.621802625925,4821.942350531885,5322.055678738832,5505.482121504437,5799.812982438665,6778.258237929246,8002.400558790484,8921.840228757805,9801.154283345813,10040.936038581853,10433.961322249295,10591.819300408584,11157.588722124045,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3555.6845055031845,4178.459314032465,4821.715615121018,5321.7544086957505,5505.098738463739,5799.34316928176,6777.701614984574,8001.760227032109,8921.123159722694,9800.369842723048,10040.096648124758,10433.080070989552,10590.911438047708,11156.668405800645,13157.639403481591,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4178.335082604761,4821.536619876557,5321.5095417326465,5504.7787233392955,5798.941341790813,6777.214732500666,8001.188416688736,8920.47035111394,9799.642753626273,10039.305256706803,10432.235712543137,10590.027856250636,11155.759024901798,13156.719371423816,13770.389201504566,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4821.397786332513,5321.313833284376,5504.5158502856375,5798.602895079227,6776.795090470434,8000.685018649287,8919.884217763803,9798.977886400766,10038.569024466993,10431.437391247584,10589.179360581173,11154.872655717136,13155.809335102771,13769.468582125988,15280.739873548764,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5321.160013020436,5504.3033363851855,5798.322148140393,6776.4386577001105,8000.248047423592,8919.365077086,9798.377926035524,10037.892953628061,10430.692220958203,10588.374924970129,11154.019790306938,13154.920979842258,13768.557226322719,15279.819562599241,16532.88968567583,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5504.134247642455,5798.0927753956385,6776.140285218097,7999.873999149568,8918.911426943703,9797.843557120163,10037.27997937041,10430.005289626066,10587.621622627621,11153.209210340707,13154.06451225671,13767.666429663204,15278.907691723565,16531.968863863036,16969.040348885494,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5797.908192560508,6775.894106114141,7999.558226431778,8918.520265090894,9797.373707217175,10036.731127980016,10429.379732542215,10586.924621685697,11152.447917759851,13153.248539472892,13766.806105147201,15278.015199261705,16531.055842130394,16968.119852249878,17338.09017453792,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6775.6939004646765,7999.295307044714,8918.187428849056,9796.965831300231,10036.24573000237,10428.816867278341,10586.287243255258,11151.741123636086,13152.479999503585,13765.984668553509,15277.151729775005,16530.161203583822,16967.206431449846,17337.16923190411,18297.540829343856,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7999.079386810884,8917.907934540404,9796.6162187291,10035.821673569326,10428.316380087996,10585.711076220123,11151.092293587912,13151.764144241331,13765.208969702044,15276.325524529799,16529.294318603526,16966.31034280647,17336.254803850494,18296.620222901496,18927.09066794675,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8917.676298627895,9796.320304600667,10035.455681777716,10427.876551138947,10585.196140179842,11150.503245183743,13151.104573936325,13764.484271166233,15275.543353456445,16528.46324099444,16965.44070508136,17335.356822389323,18295.70549199378,18926.169670827378,19913.041314740403,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9796.072969060571,10035.143598020491,10427.49450460494,10584.741085743895,11149.974290168562,13150.503319455525,13763.81427372203,15274.810490131815,16527.6746415019,16964.605400413664,17334.484150716613,18294.806269284712,18925.25405556345,19912.12066038619,21197.191165731198,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10034.880664391134,10427.166469407568,10584.34342003795,11149.50441232125,13149.960966315453,13763.20118557577,15274.130729378929,16526.933780239087,16963.811009122062,17333.644489318314,18293.931182618588,18924.35315822005,19911.204822301723,21196.270168112882,23791.741804871162,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10426.88803720035,10583.999744871944,11149.091470432644,13149.476812628094,13762.64583036529,15273.50644511017,16526.24451787814,16963.062779884764,17332.844312691832,18293.087765521483,18923.475368674743,19910.302861921522,21195.353551332657,23790.821153151803,24627.791667705027,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10583.705995506063,11148.732415360555,13149.049051834041,13762.147787241494,15272.938684220651,16525.60936373377,16962.364635333106,17332.088838157288,18292.28239553776,18922.628045792262,19909.42294927247,21194.45010507393,23789.904380289587,24626.87071354201,24610.642299522
